ab_name	term	estimate	std.error	statistic	p.value	fdr	term_type
MAPK_P38_P2	cluster5	-0.42907005214813587	0.2288705966935257	-1.8747277210217255	0.06139157692615176	0.23436989306028838	cluster
MAPK_P38_P2	cluster6	0.5058481283394087	0.14686373240203343	3.444336597374975	6.187772017686491e-4	0.006265119167907573	cluster
MAPK_P38_P2	cluster7	0.24094277434083955	0.1825755759369883	1.3196878777695615	0.1875210685022958	0.5075810341833645	cluster
MAPK_P38_P2	cluster8	0.2816037844801266	0.18257557593698842	1.5423957067363454	0.12358694315872368	0.38309896024076906	cluster
MAPK_P38_P2	cluster9	1.3207860981145283	0.2288705966935255	5.770885894456585	1.3574387797940869e-8	5.497627058166052e-7	cluster
MAPK_P38_P2	treatmentip70S6K_EGF	-0.12891507001020883	0.2645771455555405	-0.487249455124032	0.6262872918218652	0.883915272721364	treatment
MAPK_P38_P2	treatmentiRSK_EGF	0.42328224894254474	0.31269676481258063	1.3536508738625586	0.17643698876329758	0.4876885906024086	treatment
MAPK_P38_P2	cluster2:treatmentip70S6K_EGF	-0.2283474908104067	0.3535560825140917	-0.6458593193664132	0.5186559186936643	0.8371638527735955	interaction
MAPK_P38_P2	cluster3:treatmentip70S6K_EGF	0.7647044368949689	0.36725175109294234	2.0822349644874563	0.03781025189370917	0.16205463796914168	interaction
MAPK_P38_P2	cluster4:treatmentip70S6K_EGF	0.0689546643201385	0.4038863418293251	0.1707278934163054	0.8645042653442987	0.9754831553567616	interaction
MAPK_P38_P2	cluster5:treatmentip70S6K_EGF	-0.2929918851964137	0.39460949926464206	-0.7424856364137367	0.4581290560686787	0.7923094446349475	interaction
MAPK_P38_P2	cluster6:treatmentip70S6K_EGF	0.22810536754355673	0.36702579423725346	0.6214968297190155	0.5345456616568109	0.8439479387005413	interaction
MAPK_P38_P2	cluster7:treatmentip70S6K_EGF	-0.1942652290444448	0.345877798265635	-0.561658568484493	0.5745911188533398	0.8667718659301797	interaction
MAPK_P38_P2	cluster8:treatmentip70S6K_EGF	-0.15908103237251497	0.39968240178531655	-0.3980186059279212	0.6907801382407793	0.9078581728770961	interaction
MAPK_P38_P2	cluster9:treatmentip70S6K_EGF	0.5240788732532016	0.42284031430199215	1.239425039493526	0.21574829250490032	0.552929129078407	interaction
MAPK_P38_P2	cluster2:treatmentiRSK_EGF	-0.22244907222891253	0.3776172188511416	-0.5890861462983311	0.5560597989187925	0.8597007513574362	interaction
MAPK_P38_P2	cluster3:treatmentiRSK_EGF	0.21982246929980134	0.41124534796552553	0.534528768257894	0.5932046551291232	0.8748405063594354	interaction
MAPK_P38_P2	cluster4:treatmentiRSK_EGF	-0.9691342544395066	0.45450207059258113	-2.132298876385638	0.03345108565296601	0.14873358608944076	interaction
MAPK_P38_P2	cluster5:treatmentiRSK_EGF	-0.409700366113458	0.42233467116023526	-0.9700846132000758	0.3324561819776902	0.6893369603992733	interaction
MAPK_P38_P2	cluster6:treatmentiRSK_EGF	-0.35732593898208664	0.4734043965585999	-0.7548006346786333	0.45071097540610827	0.7866088924728881	interaction
MAPK_P38_P2	cluster7:treatmentiRSK_EGF	-0.2776535118807265	0.41743385038002045	-0.6651437386497484	0.5062540198463228	0.8309702546023783	interaction
MAPK_P38_P2	cluster8:treatmentiRSK_EGF	-0.6354638521962864	0.40552058959034454	-1.567032275323504	0.11771662279070973	0.3723362788779155	interaction
MAPK_P38_P2	cluster9:treatmentiRSK_EGF	-0.4593434196191154	0.5219052597554675	-0.8801279753998557	0.37919733507104736	0.7213867204212273	interaction
PLC_G2_P	cluster1	0.07722909873368324	0.17640522984680615	0.4377937026059292	0.6617179715072621	0.8995325842062029	cluster
PLC_G2_P	cluster2	-0.6758480668564061	0.14403426702768715	-4.692272754277914	3.4607104382252893e-6	6.447303546413714e-5	cluster
PLC_G2_P	cluster3	-0.04728176007839149	0.15471762148484125	-0.30560035518012413	0.7600314821163012	0.9433415087289682	cluster
PLC_G2_P	cluster4	-0.2168051180212078	0.2108445775491125	-1.0282698305139333	0.30430189512779626	0.6546356011813907	cluster
PLC_G2_P	cluster5	-0.28807491758705167	0.2108445775491127	-1.3662903781338624	0.17243950564896965	0.48020149330946255	cluster
PLC_G2_P	cluster6	0.9104161084602682	0.13529663514207385	6.72903732974769	4.528331200144075e-11	3.1245485280994117e-9	cluster
PLC_G2_P	cluster7	0.42955333199436474	0.16819578720619993	2.5538887693290024	0.01093734204570841	0.06489257398456932	cluster
PLC_G2_P	cluster8	-0.07461057800880015	0.16819578720620001	-0.4435936193653361	0.6575212860598552	0.897408172842132	cluster
PLC_G2_P	cluster9	1.4278690494860768	0.21084457754911254	6.772140247019062	3.446133913709246e-11	2.56805899249613e-9	cluster
PLC_G2_P	treatmentip70S6K_EGF	-0.3071862011359535	0.24373885195269424	-1.2603087225321525	0.20812436082399008	0.5373714529075456	treatment
PLC_G2_P	treatmentiRSK_EGF	-0.36294952508313444	0.28806853405537464	-1.2599415839474006	0.2082566768648674	0.5373714529075456	treatment
PLC_G2_P	cluster2:treatmentip70S6K_EGF	0.34646439273683205	0.32570974137592945	1.0637213098792397	0.2879496275967174	0.6341018394948988	interaction
PLC_G2_P	cluster3:treatmentip70S6K_EGF	0.20641385637156126	0.33832672886789283	0.6101021254284645	0.5420611939682918	0.8507666422602591	interaction
PLC_G2_P	cluster4:treatmentip70S6K_EGF	0.13919481607389303	0.37207595187464076	0.37410323180679605	0.7084803003053942	0.9185099509178494	interaction
PLC_G2_P	cluster5:treatmentip70S6K_EGF	0.39877528660560313	0.363529760359444	1.0969536200043422	0.2731703661076853	0.619389140197239	interaction
PLC_G2_P	cluster6:treatmentip70S6K_EGF	-0.16881654987322037	0.33811856854293054	-0.49928210272718554	0.6177922339126352	0.8834365505651192	interaction
PLC_G2_P	cluster7:treatmentip70S6K_EGF	0.12438266095930221	0.3186362045299722	0.3903594732518924	0.6964309154248683	0.911771465521103	interaction
PLC_G2_P	cluster8:treatmentip70S6K_EGF	0.44933422483548735	0.36820311728852007	1.2203433478359007	0.22288892537348937	0.5579667946880887	interaction
PLC_G2_P	cluster9:treatmentip70S6K_EGF	1.2673697065090428	0.38953709531819275	3.2535276402207445	0.0012140329286248037	0.010523629818382903	interaction
PLC_G2_P	cluster2:treatmentiRSK_EGF	0.2653079089668344	0.34787580464324475	0.7626512261722664	0.44601790304265376	0.7838975031777962	interaction
PLC_G2_P	cluster3:treatmentiRSK_EGF	0.3697981255151384	0.3788553571909393	0.9760931672104186	0.32947303142315765	0.6893369603992733	interaction
PLC_G2_P	cluster4:treatmentiRSK_EGF	-0.05813764553910293	0.41870514803442466	-0.13885104067152054	0.8896217194807072	0.9815114983706196	interaction
PLC_G2_P	cluster5:treatmentiRSK_EGF	0.29362775678915726	0.38907127700795746	0.7546888555927809	0.4507779986389676	0.7866088924728881	interaction
PLC_G2_P	cluster6:treatmentiRSK_EGF	0.07332538561447836	0.436118712688768	0.16813171157552767	0.8665451595234179	0.9754831553567616	interaction
PLC_G2_P	cluster7:treatmentiRSK_EGF	-0.2331554131363306	0.38455644853293064	-0.6062969793532531	0.5445826518215253	0.8519669925561794	interaction
PLC_G2_P	cluster8:treatmentiRSK_EGF	0.05785536591588454	0.37358148506134425	0.15486679139461196	0.8769865417069991	0.9787659963768195	interaction
PLC_G2_P	cluster9:treatmentiRSK_EGF	0.40120432042551885	0.480799611673815	0.8344522555432192	0.4044100963983771	0.7489224747417261	interaction
STAT5_P	cluster1	0.14617479791055835	0.1699133332903549	0.8602903320174928	0.3900262438978288	0.7363072590157012	cluster
STAT5_P	cluster2	-0.5646710824245097	0.1387336556856082	-4.070180949488862	5.429816870610742e-5	7.493147281442824e-4	cluster
STAT5_P	cluster3	-0.03492045101156062	0.149023851549494	-0.23432793239787386	0.8148228126669188	0.9681217474480037	cluster
STAT5_P	cluster4	-0.019790596505334327	0.20308527705600254	-0.09744968612312008	0.9224069096307358	0.9864776536406779	cluster
STAT5_P	cluster5	-0.2657121322062236	0.2030852770560027	-1.308377131311941	0.19132454559984996	0.5121230293858053	cluster
STAT5_P	cluster6	0.7947303941576656	0.1303175777720569	6.098412875258905	2.0940373105988045e-9	1.0003055152937365e-7	cluster
STAT5_P	cluster7	0.5870895566873828	0.16200600670637136	3.62387524156099	3.187935834764715e-4	0.0035142748285009844	cluster
STAT5_P	cluster8	-0.6925773230816256	0.16200600670637144	-4.275010150314307	2.2749424067443313e-5	3.3905741630117515e-4	cluster
STAT5_P	cluster9	0.7999367055869084	0.20308527705600257	3.9389202269267347	9.303578641566809e-5	0.001187162123920477	cluster
STAT5_P	treatmentip70S6K_EGF	-0.06629687640639323	0.23476900783277102	-0.28239194354655767	0.7777555711223598	0.9503928439963824	treatment
STAT5_P	treatmentiRSK_EGF	-0.338324316029943	0.2774673113712167	-1.2193303577202548	0.22327268668751127	0.5579667946880887	treatment
STAT5_P	cluster2:treatmentip70S6K_EGF	-0.2042798175167664	0.3137232829796717	-0.6511464994773852	0.5152401127546984	0.8368108465302055	interaction
STAT5_P	cluster3:treatmentip70S6K_EGF	0.2027490147614506	0.3258759521647289	0.62216623661436	0.5341057906980786	0.8439479387005413	interaction
STAT5_P	cluster4:treatmentip70S6K_EGF	-0.22498101954096017	0.358383168543835	-0.6277667013634933	0.5304328908318651	0.8417346470355747	interaction
STAT5_P	cluster5:treatmentip70S6K_EGF	0.3596280422407648	0.35015148579528005	1.0270641617411993	0.3048686840962648	0.6550984526774408	interaction
STAT5_P	cluster6:treatmentip70S6K_EGF	0.06102134874370222	0.3256754523569632	0.18736858520370928	0.8514448775165933	0.9754831553567616	interaction
STAT5_P	cluster7:treatmentip70S6K_EGF	0.17499641367316826	0.3069100596716525	0.5701879366886443	0.5687969817599026	0.8650357363417946	interaction
STAT5_P	cluster8:treatmentip70S6K_EGF	0.3572998625262512	0.35465285831220866	1.0074636483310457	0.31418148227672676	0.672009301356535	interaction
STAT5_P	cluster9:treatmentip70S6K_EGF	1.4311286820955944	0.37520172368605753	3.8142913311695295	1.530062432953202e-4	0.0018509781250596203	interaction
STAT5_P	cluster2:treatmentiRSK_EGF	-0.024306156217873978	0.33507361198604624	-0.07253975051573497	0.942200318472004	0.9879823732164734	interaction
STAT5_P	cluster3:treatmentiRSK_EGF	-0.1567606874321452	0.3649130846694453	-0.4295836296858089	0.667676832867367	0.9004522086335163	interaction
STAT5_P	cluster4:treatmentiRSK_EGF	-0.5318036451730084	0.4032963616222892	-1.3186423081869352	0.18787029739443864	0.5075810341833645	interaction
STAT5_P	cluster5:treatmentiRSK_EGF	0.09445135125266306	0.3747530479757711	0.2520362456365388	0.8011128222349182	0.9623987305717691	interaction
STAT5_P	cluster6:treatmentiRSK_EGF	-0.09697074764350523	0.42006908892439965	-0.23084475911284483	0.8175263777607015	0.9689724730499435	interaction
STAT5_P	cluster7:treatmentiRSK_EGF	0.025100304430991944	0.370404369900341	0.0677646012592813	0.9459991208100822	0.9879823732164734	interaction
STAT5_P	cluster8:treatmentiRSK_EGF	0.5985090386426435	0.3598332965380798	1.6632953214748027	0.09685702273260004	0.323958049103831	interaction
STAT5_P	cluster9:treatmentiRSK_EGF	0.9512224187841857	0.4631056841974078	2.054007219610608	0.040475342128357204	0.16983234771425557	interaction
LRP6_P	cluster1	-0.30781758468578413	0.1716619860244502	-1.793161035908911	0.07352930804546885	0.2649615104230338	cluster
LRP6_P	cluster2	0.30284099093997807	0.14016142466422696	2.1606586239078904	0.031178591544726884	0.14271674704625598	cluster
LRP6_P	cluster3	0.2263154406728905	0.15055752145291545	1.5031825609832927	0.1334001937397261	0.4054234273036047	cluster
LRP6_P	cluster4	0.47157267973032674	0.20517531683158408	2.298388943721783	0.021936281844134205	0.11048429141007027	cluster
LRP6_P	cluster5	-0.23704355327635693	0.20517531683158424	-1.1553219799384122	0.24849020933284793	0.594271193821689	cluster
LRP6_P	cluster6	0.12767072123239986	0.13165873319676025	0.9697094764051815	0.33264300987597784	0.6893369603992733	cluster
LRP6_P	cluster7	0.1261285715721852	0.16367328166991327	0.7706118572642415	0.44128767902270827	0.7814211458424314	cluster
LRP6_P	cluster8	2.149270170667967	0.16367328166991335	13.131466227960704	3.263032908917321e-34	3.0395151546564845e-31	cluster
LRP6_P	cluster9	0.23862176218022083	0.20517531683158408	1.1630139817261298	0.24535828055602907	0.5913356748717752	cluster
LRP6_P	treatmentip70S6K_EGF	-0.21972724002030652	0.2371851187963885	-0.9263955560758906	0.35467102682376517	0.7059317553126865	treatment
LRP6_P	treatmentiRSK_EGF	-0.34980464248411947	0.28032284932845425	-1.2478634664356363	0.2126437661502662	0.5471758789198148	treatment
LRP6_P	cluster2:treatmentip70S6K_EGF	-0.7355759964182021	0.31695194706334495	-2.3207808099414904	0.020685307231024883	0.10645504798729104	interaction
LRP6_P	cluster3:treatmentip70S6K_EGF	-0.4051548086957852	0.3292296847040994	-1.2306144540396615	0.2190245338744617	0.5574353915411504	interaction
LRP6_P	cluster4:treatmentip70S6K_EGF	-0.5843333540409189	0.3620714471232271	-1.6138620117207072	0.1071651551166546	0.3490361608082649	interaction
LRP6_P	cluster5:treatmentip70S6K_EGF	-0.08340379866648712	0.35375504851238093	-0.23576709086476288	0.813706411802424	0.9680300416270217	interaction
LRP6_P	cluster6:treatmentip70S6K_EGF	-0.06765225261410569	0.32902712146475804	-0.20561299722932383	0.8371738469455959	0.9754831553567616	interaction
LRP6_P	cluster7:treatmentip70S6K_EGF	-0.3454870953249869	0.31006860588208496	-1.114227912052377	0.2656971454247414	0.6159365322060973	interaction
LRP6_P	cluster8:treatmentip70S6K_EGF	-0.1904670546121038	0.3583027466307587	-0.5315813412069252	0.5952434332305908	0.8748405063594354	interaction
LRP6_P	cluster9:treatmentip70S6K_EGF	0.43176855067487535	0.37906308940265926	1.1390413963946509	0.2552113466777926	0.6039832831580161	interaction
LRP6_P	cluster2:treatmentiRSK_EGF	-0.3820883306063519	0.338522001681994	-1.1286957087217153	0.25954767035440474	0.608223031283341	interaction
LRP6_P	cluster3:treatmentiRSK_EGF	0.24272670841184815	0.3686685654834433	0.6583873189555915	0.5105812290309755	0.833096583039216	interaction
LRP6_P	cluster4:treatmentiRSK_EGF	-0.34938633256845775	0.4074468615962753	-0.8575015922313136	0.39156352791941273	0.7375964130574985	interaction
LRP6_P	cluster5:treatmentiRSK_EGF	0.07815232377265655	0.37860979617359236	0.2064191802813886	0.8365444410065369	0.9754831553567616	interaction
LRP6_P	cluster6:treatmentiRSK_EGF	-0.19256264141902443	0.4243922044011665	-0.4537374612965326	0.650207467010365	0.8926577089464333	interaction
LRP6_P	cluster7:treatmentiRSK_EGF	-0.18349675121644354	0.3742163639422697	-0.4903493510635242	0.6240939416664444	0.883915272721364	interaction
LRP6_P	cluster8:treatmentiRSK_EGF	-0.7872413104248708	0.3635364990215165	-2.1655083122156507	0.030803589958221175	0.1416965138078174	interaction
LRP6_P	cluster9:treatmentiRSK_EGF	0.4989964049829348	0.46787170817660334	1.0665239984858907	0.2866827055877276	0.6328079152961333	interaction
H2A_P	cluster1	0.8961243202860206	0.18302214607740938	4.896261679212329	1.3064521742797886e-6	2.645565652916572e-5	cluster
H2A_P	cluster2	-0.37261257224418903	0.14943695650625985	-2.4934432616645297	0.012961408937485111	0.07364678355022806	cluster
H2A_P	cluster3	0.23740112775524713	0.16052104092797465	1.4789408689529266	0.13976278201739978	0.4206430741492985	cluster
H2A_P	cluster4	-0.4890076347465455	0.21875330513349858	-2.235429697613569	0.025813667223009325	0.12330990265760608	cluster
H2A_P	cluster5	1.1491779309617334	0.21875330513349878	5.253305454106961	2.184309866040759e-7	5.897636638310049e-6	cluster
H2A_P	cluster6	0.9159790791183523	0.14037157822508242	6.525388477499356	1.6146972914479396e-10	9.476695650390748e-9	cluster
H2A_P	cluster7	-0.07022783883888588	0.17450476928825204	-0.40244079932784815	0.6875253466746009	0.9078581728770961	cluster
H2A_P	cluster8	-0.6019754253010112	0.17450476928825215	-3.449621622126845	6.070582881473137e-4	0.006180052408843964	cluster
H2A_P	cluster9	-0.27575404296839917	0.2187533051334986	-1.2605708645184341	0.20802992276885937	0.5373714529075456	cluster
H2A_P	treatmentip70S6K_EGF	-0.09898773983429136	0.25288143557629184	-0.391439330485878	0.6956331824541718	0.9113675238481872	treatment
H2A_P	treatmentiRSK_EGF	-1.146683573015046	0.29887391301252003	-3.836680028233212	1.4006397864759683e-4	0.001705484916473679	treatment
H2A_P	cluster2:treatmentip70S6K_EGF	0.300954180682102	0.3379270326435839	0.8905892444524328	0.37356222375059844	0.7179848687697497	interaction
H2A_P	cluster3:treatmentip70S6K_EGF	0.14205684056816326	0.35101728019359313	0.40470041956286606	0.6858644712794345	0.9078581728770961	interaction
H2A_P	cluster4:treatmentip70S6K_EGF	0.2667753844413612	0.3860324281486973	0.6910698816696326	0.4898306012009437	0.8182108272506696	interaction
H2A_P	cluster5:treatmentip70S6K_EGF	0.19002684530613367	0.37716567111854477	0.5038285821256713	0.6145956305896373	0.8813062787598562	interaction
H2A_P	cluster6:treatmentip70S6K_EGF	-0.18782832394459614	0.35080131182669233	-0.5354265152730947	0.5925843084435811	0.8748405063594354	interaction
H2A_P	cluster7:treatmentip70S6K_EGF	0.2001706227056496	0.33058816919248896	0.6054984459806783	0.5451125363000353	0.8519669925561794	interaction
H2A_P	cluster8:treatmentip70S6K_EGF	-0.061219309031872414	0.3820143245019394	-0.16025396197299302	0.8727433751343465	0.9765290737989715	interaction
H2A_P	cluster9:treatmentip70S6K_EGF	0.2099232188304426	0.4041485347334038	0.5194209573688502	0.6036886562414661	0.8787986218102857	interaction
H2A_P	cluster2:treatmentiRSK_EGF	0.8108177771133664	0.36092453942268987	2.2465022145911577	0.02509149761468976	0.122050809546128	interaction
H2A_P	cluster3:treatmentiRSK_EGF	0.5880146829434038	0.3930661272697216	1.4959688514190097	0.13526959167817573	0.4104352594404583	interaction
H2A_P	cluster4:treatmentiRSK_EGF	0.9229799601992275	0.4344106738415228	2.124671459007334	0.034086005915622754	0.15106738116708407	interaction
H2A_P	cluster5:treatmentiRSK_EGF	-0.38150722453928854	0.40366524369438267	-0.9451079341082184	0.3450435535775238	0.7003052386206006	interaction
H2A_P	cluster6:treatmentiRSK_EGF	0.6534679303765148	0.45247741696848887	1.444200098989743	0.14928609002625615	0.4367909535767526	interaction
H2A_P	cluster7:treatmentiRSK_EGF	0.957465393872656	0.39898106512786063	2.3997765246474017	0.016756490576916527	0.08944797118852575	interaction
H2A_P	cluster8:treatmentiRSK_EGF	0.917857981368692	0.3875944335102194	2.368088656630544	0.01824576100320201	0.09575169788440942	interaction
H2A_P	cluster9:treatmentiRSK_EGF	1.0186527363457827	0.49883428534485635	2.0420664061644502	0.041649892298388266	0.17358780615636987	interaction
KALLIKREIN_6	cluster1	-0.14297800929927823	0.18371317718838628	-0.7782675771409869	0.4367659417276635	0.7749475708939401	cluster
KALLIKREIN_6	cluster2	-0.6338300223392177	0.1500011810456872	-4.225500212202772	2.8166132571873084e-5	4.0364234601076584e-4	cluster
KALLIKREIN_6	cluster3	-0.4798415288213325	0.16112711530544763	-2.9780309038097035	0.003036691643751104	0.02253926905302114	cluster
KALLIKREIN_6	cluster4	-0.4034206458410191	0.21957924528727832	-1.8372439768304092	0.06674543681644915	0.245259859544467	cluster
KALLIKREIN_6	cluster5	-0.3613909811458015	0.21957924528727854	-1.645833970660518	0.10040335436231124	0.33236810367836306	cluster
KALLIKREIN_6	cluster6	-0.009086116973078422	0.14090157489340605	-0.064485560079454	0.9486084341413723	0.9879823732164734	cluster
KALLIKREIN_6	cluster7	0.21391442989326698	0.17516364160057338	1.221226208467721	0.22255484864038624	0.5579667946880887	cluster
KALLIKREIN_6	cluster8	-0.9815562978603871	0.17516364160057346	-5.603653183339468	3.410941983823468e-8	1.222035560742908e-6	cluster
KALLIKREIN_6	cluster9	0.5892903376081325	0.21957924528727837	2.6837251254650973	0.007513207512710335	0.04705870865098395	cluster
KALLIKREIN_6	treatmentip70S6K_EGF	-0.062499946868436275	0.25383623226683993	-0.2462215354769942	0.8056080935878377	0.9639600154817414	treatment
KALLIKREIN_6	treatmentiRSK_EGF	1.5862096424280105	0.30000236209137476	5.287323844286541	1.8319668349423466e-7	5.171142747723623e-6	treatment
KALLIKREIN_6	cluster2:treatmentip70S6K_EGF	0.0832833125706665	0.33920293339003277	0.24552651045297155	0.8061458422547252	0.9639600154817414	interaction
KALLIKREIN_6	cluster3:treatmentip70S6K_EGF	0.11812390567148025	0.3523426053867623	0.3352529721514009	0.7375697296010606	0.9341212822887668	interaction
KALLIKREIN_6	cluster4:treatmentip70S6K_EGF	-0.047702063309125034	0.38748995896348676	-0.12310528880987083	0.9020713800816299	0.9819883785767205	interaction
KALLIKREIN_6	cluster5:treatmentip70S6K_EGF	-0.08171794002597	0.3785897239904042	-0.21584827809019255	0.8291908180249248	0.972172746369059	interaction
KALLIKREIN_6	cluster6:treatmentip70S6K_EGF	-0.07118805184751031	0.3521258215947137	-0.2021665196977393	0.8398657662873541	0.9754831553567616	interaction
KALLIKREIN_6	cluster7:treatmentip70S6K_EGF	-0.091063692951251	0.33183636081699486	-0.2744234921304236	0.7838683866769502	0.9521767060839874	interaction
KALLIKREIN_6	cluster8:treatmentip70S6K_EGF	0.33993560513172616	0.3834566842858642	0.886503271588054	0.3757569764092893	0.7179848687697497	interaction
KALLIKREIN_6	cluster9:treatmentip70S6K_EGF	-0.9573380030815173	0.4056744659769288	-2.359867537573741	0.018650639227879635	0.09732812571859877	interaction
KALLIKREIN_6	cluster2:treatmentiRSK_EGF	-0.321323624173224	0.36228727115107107	-0.8869304824105578	0.37552712989812786	0.7179848687697497	interaction
KALLIKREIN_6	cluster3:treatmentiRSK_EGF	-0.6106378475036037	0.3945502150068401	-1.5476809396568632	0.12230866293707361	0.380402402423653	interaction
KALLIKREIN_6	cluster4:treatmentiRSK_EGF	-0.8178439792283219	0.4360508649167492	-1.8755701341963043	0.06127547615371012	0.23436989306028838	interaction
KALLIKREIN_6	cluster5:treatmentiRSK_EGF	-0.7184293150142302	0.4051893501907349	-1.7730705771907476	0.07680344225930247	0.2735847283538824	interaction
KALLIKREIN_6	cluster6:treatmentiRSK_EGF	-0.820098171248324	0.4541858220923554	-1.805644587209424	0.07155316406363177	0.2588418342729048	interaction
KALLIKREIN_6	cluster7:treatmentiRSK_EGF	-0.19478870423365618	0.4004874857146756	-0.4863790035437761	0.6269037828694219	0.883915272721364	interaction
KALLIKREIN_6	cluster8:treatmentiRSK_EGF	-0.07433231149920197	0.3890578619408081	-0.19105721480192323	0.8485554835558099	0.9754831553567616	interaction
KALLIKREIN_6	cluster9:treatmentiRSK_EGF	-1.1885368381992305	0.5007177186767409	-2.3736664269445193	0.017975477419067378	0.09459975828170204	interaction
EPHRIN_B3	cluster1	0.026069263883103905	0.20256873050414853	0.12869342577318474	0.8976500916790457	0.9819883785767205	cluster
EPHRIN_B3	cluster2	-0.6419854601617484	0.1653966758595075	-3.881489496844958	1.1720310682885542e-4	0.001465432134376897	cluster
EPHRIN_B3	cluster3	0.0980959922786254	0.17766452954950815	0.5521416825708583	0.5810889651348599	0.8688352664897623	cluster
EPHRIN_B3	cluster4	0.37517084402203127	0.24211594205510736	1.5495503552452554	0.1218590172469113	0.37963770757691595	cluster
EPHRIN_B3	cluster5	0.2264205648805571	0.24211594205510756	0.9351741275633222	0.3501334768258537	0.7059317553126865	cluster
